code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
603960,克来机电,6.181,36.42,34.4,37.37,34.4,34.3,2246777.0,4.3367,81075022.0,75.875,10.074,492398.4,188686.294776
603959,百利科技,5.269,19.78,19.16,19.88,18.5,18.79,5579136.0,3.74539,108051203.0,41.208,5.934,620300.8,294642.88
603958,哈森股份,2.227,9.18,9.03,9.21,8.91,8.98,2393889.0,3.62716,21814642.0,109.809,1.8599999999999999,201874.3047,60587.078328
603956,威派格,0.07,28.7,27.67,30.11,27.2,28.68,22475437.0,52.76407,637916291.0,102.5,14.569,1222505.487,122250.807
603955,大千生态,3.353,17.57,17.14,17.59,16.94,17.0,1255652.0,1.76058,21620557.0,18.293,1.8210000000000002,198716.7,125309.614241
603939,益丰药房,5.129,56.98,54.2,57.66,53.3,54.2,2597281.0,0.71611,145432041.0,65.949,6.115,2147040.622188,2066634.161284
603938,三孚股份,3.128,20.11,19.56,20.29,19.41,19.5,2270305.0,4.47028,45240391.0,18.45,2.916,301985.0326,102131.8526
603937,丽岛新材,2.468,13.7,13.56,13.7,13.22,13.37,5541724.0,7.30537,75219490.0,23.621,2.216,286165.6,103925.82716
603936,博敏电子,2.597,18.96,18.53,19.01,18.41,18.48,2479388.0,1.48156,46504828.0,48.615,1.935,426651.84612,317295.6
603933,睿能科技,2.925,21.11,20.5,21.36,20.36,20.51,2095934.0,5.83208,43709643.0,13.419,2.912,303430.918,75865.118
603929,亚翔集成,2.262,18.08,17.66,18.13,17.52,17.68,3878674.0,4.01685,69350451.0,30.133,3.574,385754.88,174580.48
603928,兴业股份,3.245,15.27,14.8,15.27,14.64,14.79,3173396.0,5.05547,47725063.0,22.791,2.561,307843.2,95852.0805
603926,铁流股份,-1.986,18.26,18.51,19.79,17.85,18.63,6796677.0,10.44156,128958047.0,17.902,2.039,225456.22,118858.945172
603922,金鸿顺,4.698,19.39,18.59,19.4,18.53,18.52,3888429.0,12.15134,74197991.0,22.287,2.197,248192.0,62048.0
603920,世运电路,3.451,14.09,13.61,14.09,13.51,13.62,4925780.0,3.8419600000000003,68079636.0,28.755,2.435,576706.518,180647.915362
603919,金徽酒,8.386,15.51,14.32,15.67,14.2,14.31,11486718.0,3.15569,174596522.0,21.845,2.825,564564.0,564564.0
603918,金桥信息,3.162,14.68,14.2,14.69,14.2,14.23,1699900.0,0.9629700000000001,24662792.0,73.4,4.889,263528.02,259140.168
603917,合力科技,2.091,13.18,12.91,13.2,12.71,12.91,3407695.0,4.24593,44330183.0,13.916,2.346,206662.4,105779.928016
603916,苏博特,2.54,13.32,12.99,13.33,12.93,12.99,4897211.0,3.7977600000000002,64623239.0,23.368,2.024,412000.92,171761.4
603912,佳力图,2.106,16.0,15.71,16.0,15.56,15.67,3044263.0,2.8239900000000002,48163371.0,22.857,5.034,347204.8,172480.0
603909,合诚股份,2.003,26.99,26.5,26.99,26.31,26.46,1187829.0,4.75132,31753367.0,43.371,4.175,276647.5,67475.0
603908,牧高笛,1.972,25.34,24.85,25.4,24.75,24.85,999200.0,4.33505,25141636.0,31.675,3.718,168992.46,58406.93887
603906,龙蟠科技,1.943,9.97,9.84,10.09,9.74,9.78,2495180.0,2.67363,24653063.0,22.659,2.015,253301.808,93045.46368
603903,中持股份,1.975,23.24,22.82,23.24,22.65,22.79,2276404.0,3.07029,52250770.0,35.754,3.091,240059.904,172308.043824
603901,永创智能,1.502,8.11,8.01,8.13,7.86,7.99,3836019.0,2.08479,30712828.0,50.688,2.7439999999999998,356344.500086,149224.0
603900,莱绅通灵,3.934,14.53,13.98,14.53,13.84,13.98,4305428.0,5.05816,61192940.0,15.873,2.057,494708.48952,123677.12238
603899,晨光文具,3.014,33.5,32.75,33.92,32.15,32.52,5680336.0,0.61743,188726165.0,48.607,9.546,3082000.0,3082000.0
603898,好莱客,3.692,19.1,18.45,19.3,17.81,18.42,4088411.0,1.32054,76865683.0,16.609,2.6710000000000003,600349.64526,591337.31026
603897,长城科技,2.022,25.73,25.22,25.94,25.08,25.22,2861383.0,6.41566,73282883.0,19.346,2.795,459023.2,114755.8
603896,寿仙谷,7.602,39.35,36.56,39.58,36.31,36.57,3941466.0,6.45544,151958772.0,55.423,6.112,564021.651,240257.3275
603895,天永智能,1.719,27.22,26.94,27.24,26.6,26.76,2467330.0,7.52989,66539631.0,25.415,4.557,294193.76,89192.15508
603890,春秋电子,1.76,13.88,13.62,13.88,13.57,13.64,3677944.0,3.80024,50491591.0,8.897,1.912,266218.4,134333.416
603889,新澳股份,3.25,11.12,10.73,11.27,10.71,10.77,7364900.0,1.87092,81436754.0,18.847,1.9060000000000001,437739.987616,437739.987616
603888,新华网,2.554,21.68,21.6,21.94,21.08,21.14,15329291.0,8.686630000000001,329851575.0,39.418,4.055,1125255.65248,382586.91664
603887,城地股份,1.443,18.98,18.75,19.08,18.51,18.71,977916.0,1.17869,18539268.0,28.328,3.312,273691.6,157470.45496
603886,元祖股份,5.904,23.32,22.11,23.63,22.11,22.02,4023528.0,3.3195,91835523.0,27.435,4.116,559680.0,282659.388
603885,吉祥航空,3.094,13.66,13.31,13.67,13.0,13.25,16866387.0,0.9385800000000001,225087512.0,18.459,2.539,2454720.409582,2454720.409582
603883,老百姓,0.967,64.72,64.05,65.8,62.1,64.1,1807552.0,0.6769900000000001,116315329.0,46.899,6.281,1844165.761552,1728024.0
603882,金域医学,6.759,30.96,29.81,31.29,29.5,29.0,4842432.0,1.73167,148782634.0,67.304,7.748,1417610.650392,865763.483328
603881,数据港,1.36,36.53,36.06,36.76,35.09,36.04,3173978.0,2.48269,114512178.0,53.721,7.675,769272.513724,467016.170374
603880,南卫股份,2.108,14.05,13.76,14.07,13.57,13.76,2668390.0,4.20832,37147377.0,24.649,3.205,182650.0,89087.5375
603879,永悦科技,2.473,11.6,11.38,11.6,11.27,11.32,2178426.0,2.68941,24954834.0,32.222,3.125,167040.0,93960.0
603878,武进不锈,3.423,14.2,13.8,14.38,13.8,13.73,3936977.0,3.8976100000000002,55351817.0,22.54,1.367,290345.696,143434.3562
603877,太平鸟,4.485,20.5,19.84,20.5,19.53,19.62,2802549.0,1.39782,56503663.0,21.134,2.999,985556.565,411012.2695
603876,鼎胜新材,1.266,20.79,20.53,20.98,20.49,20.53,4014064.0,6.17548,83097273.0,27.72,2.721,893970.0,135135.0
603871,嘉友国际,2.322,47.6,46.52,48.15,45.68,46.52,1107640.0,3.95586,52436404.0,13.849,3.482,533120.0,133280.0
603869,新智认知,4.004,20.78,20.1,20.95,19.85,19.98,2406281.0,0.89751,49387256.0,26.987,1.9100000000000001,724819.424904,557123.046136
603868,飞科电器,2.932,45.29,44.0,45.54,43.6,44.0,2213407.0,5.07662,98794286.0,23.589,8.298,1972832.4,197464.4
603866,桃李面包,5.15,56.97,54.58,57.97,54.38,54.18,1689998.0,0.35910000000000003,95482986.0,49.974,8.27,2681156.322,2681156.322
603861,白云电器,0.494,12.2,12.15,12.28,11.78,12.14,3064496.0,2.53086,36879432.0,32.207,2.385,540143.59056,147724.08064
603860,中公高科,2.175,28.18,27.79,28.18,27.51,27.58,437200.0,1.80811,12214188.0,34.366,3.33,187904.24,68139.24
603859,能科股份,0.518,25.25,25.06,26.12,24.45,25.12,3464865.0,6.94501,87564234.0,75.171,4.234,286739.0,125972.25
603858,步长制药,3.083,30.09,29.15,30.13,29.13,29.19,14232688.0,3.33955,423324782.0,12.525,2.011,2666997.06,1282392.608814
603856,东宏股份,1.881,13.54,13.25,13.9,13.14,13.29,7005087.0,7.66178,94312213.0,17.359,2.282,347185.3684,123794.866
603855,华荣股份,1.846,9.38,9.17,9.42,9.17,9.21,1762500.0,0.8745200000000001,16368626.0,21.814,2.129,310543.66,189044.52
603848,好太太,3.381,18.04,17.49,18.1,17.49,17.45,3220516.0,4.52924,57602461.0,31.649,6.001,723404.0,128273.42
603843,正平股份,10.0,9.46,8.55,9.46,8.55,8.6,23195275.0,12.02848,210695135.0,78.833,2.858,378402.838,182423.171018
603839,安正时尚,2.359,12.15,11.87,12.15,11.76,11.87,3569718.0,3.38316,42726352.0,12.15,1.81,491208.8265,128199.7773
603838,四通股份,1.017,9.93,9.8,9.96,9.7,9.83,2736469.0,1.02612,26891717.0,62.063,3.6310000000000002,264813.24,264813.24
603833,欧派家居,4.72,106.5,102.5,107.0,102.0,101.7,1811324.0,1.96652,190724246.0,33.178,6.229,4475040.01815,980951.72295
603829,洛凯股份,10.026,12.62,11.4,12.62,11.28,11.47,6960350.0,9.61374,84152033.0,30.048,3.218,201920.0,91368.8
603828,柯利达,0.497,10.12,10.08,10.19,9.9,10.07,7028046.0,1.66858,70725289.0,59.529,3.874,434446.477256,426254.4
603826,坤彩科技,1.82,17.9,17.45,18.3,17.43,17.58,5891806.0,3.10983,105886399.0,46.481,6.457,837720.0,339129.05388
603825,华扬联众,0.767,17.08,17.0,17.17,16.33,16.95,5665696.0,6.13268,94243256.0,18.366,3.165,393015.36036,157794.230748
603823,百合花,-0.729,17.7,17.31,17.8,17.3,17.83,3943532.0,5.60613,69014791.0,30.0,2.885,398250.0,124507.43391
603822,嘉澳环保,2.256,31.27,30.86,31.38,30.58,30.58,1012828.0,2.49435,31525365.0,42.672,3.236,229380.881745,126971.631745
603819,神力股份,0.165,18.23,18.79,18.79,18.02,18.2,2025000.0,3.60963,36914234.0,70.115,2.884,220218.4,102270.3
603818,曲美家居,1.882,8.12,7.98,8.13,7.9,7.97,1747659.0,0.361,14107872.0,15.922,2.417,398976.2,393105.44
603817,海峡环保,5.978,7.8,7.35,7.83,7.35,7.36,7138900.0,3.96606,54505691.0,33.839,2.366,351000.0,140400.0
603816,顾家家居,5.301,58.0,55.57,58.1,54.67,55.08,2094882.0,2.35116,119054059.0,29.146,5.859,2495252.8,516780.0
603813,原尚股份,0.688,20.48,20.5,20.55,20.05,20.34,1347447.0,2.87855,27335009.0,28.444,2.996,183398.4,95866.88
603811,诚意药业,2.648,18.61,18.29,18.7,17.96,18.13,1994904.0,2.48549,36650069.0,21.391,2.496,221980.08,149367.582
603810,丰山集团,2.774,43.35,42.39,43.53,41.95,42.18,3097765.0,15.48882,133314367.0,24.354,3.261,346800.0,86700.0
603809,豪能股份,1.869,16.9,16.63,17.06,16.62,16.59,2026772.0,2.46584,34176530.0,9.271,1.685,252381.22,138907.86
603808,歌力思,2.028,17.61,17.25,17.68,17.03,17.26,2786067.0,0.8446400000000001,48380898.0,19.352,2.498,593462.221365,580871.071365
603806,福斯特,2.089,35.68,34.56,35.99,34.56,34.95,1951304.0,0.37338000000000005,69444264.0,24.778,3.357,1864636.8,1864636.8
603803,瑞斯康达,1.797,13.03,12.8,13.06,12.71,12.8,8116242.0,3.6927,104940665.0,26.06,2.253,548635.390771,286388.392256
603801,志邦家居,6.263,30.2,28.58,30.25,28.3,28.42,2876001.0,3.45568,85068621.0,18.051,2.673,483200.0,251340.29426
603800,道森股份,2.752,14.19,13.82,14.22,13.61,13.81,6387736.0,3.07103,88918050.0,100.925,3.028,295152.0,295152.0
603799,华友钴业,7.136,42.04,39.31,42.38,39.31,39.24,74560177.0,9.09402,3044549473.0,13.138,4.336,3488257.58614,3446780.531168
603798,康普顿,1.9,11.8,11.6,11.82,11.41,11.58,3737900.0,4.37693,43710995.0,19.667,2.716,236000.0,100772.0
603797,联泰环保,2.494,13.56,13.25,13.63,13.25,13.23,1330400.0,2.49419,17983607.0,41.091,2.74,289289.04,72329.04
603790,雅运股份,6.769,24.45,23.04,24.6,22.86,22.9,9188132.0,24.96775,220946993.0,23.738,3.497,359904.0,89976.0
603789,星光农机,5.011,14.25,14.0,14.45,13.8,13.57,6992375.0,2.68938,99054081.0,147.516,3.39,370500.0,370500.0
603788,宁波高发,2.153,17.08,16.92,17.08,16.65,16.72,3200619.0,1.391,54140133.0,10.742,2.079,393000.891892,393000.891892
603787,新日股份,2.052,11.44,11.29,11.54,11.2,11.21,3201750.0,4.5165,36376478.0,29.333,2.478,233376.0,81098.16
603779,威龙股份,2.708,14.79,14.36,14.98,14.16,14.4,2716909.0,2.63201,40000753.0,47.71,2.422,339647.49888,152670.702333
603778,乾景园林,1.804,5.08,4.97,5.1,4.92,4.99,5542200.0,1.10844,27893405.0,28.222,2.469,254000.0,254000.0
603777,来伊份,3.697,12.34,11.93,12.38,11.78,11.9,9113888.0,8.2384,110901957.0,29.381,2.265,420493.34824,136513.604472
603776,永安行,0.078,25.52,25.6,25.67,24.87,25.5,2453879.0,2.8488100000000003,61889292.0,3.95,2.063,342988.8,219821.50916
603773,沃格光电,1.751,51.15,50.3,51.17,49.53,50.27,1490089.0,6.30088,75197332.0,17.457,2.948,483856.26894,120964.067235
603768,常青股份,2.943,13.64,13.3,13.66,13.18,13.25,2669231.0,3.80639,36007517.0,20.358,1.6480000000000001,278256.0,95650.5
603767,中马传动,2.821,8.02,7.85,8.08,7.82,7.8,3775858.0,3.98558,29998519.0,19.095,1.703,239515.696,75979.876
603766,隆鑫通用,2.449,5.02,4.99,5.02,4.92,4.9,21589474.0,1.06135,107352159.0,10.913,1.671,1030878.0087,1021146.3873
603758,秦安股份,2.778,7.03,6.96,7.03,6.86,6.84,2579996.0,1.9326,17918627.0,15.622,1.293,308474.325447,93849.71264
603757,大元泵业,1.984,24.16,23.93,24.3,23.61,23.69,1574669.0,4.49905,37892182.0,9.625,2.89,283445.12,84560.0
603739,蔚蓝生物,2.864,33.04,32.22,33.38,32.22,32.12,5641265.0,14.58935,185727255.0,44.649,7.359,511019.768,127755.768
603738,泰晶科技,2.085,15.67,15.25,15.7,15.25,15.35,1778450.0,3.02634,27620495.0,27.491,4.115,248723.142127,92085.822127
603737,三棵树,2.801,57.98,56.4,58.35,56.4,56.4,872460.0,2.0181,50146192.0,32.943,6.332,771881.44917,250657.91842
603733,仙鹤股份,2.679,17.25,16.86,17.27,16.59,16.8,4061481.0,6.55078,69215871.0,23.63,3.306,1055700.0,106950.0
603730,岱美股份,2.252,27.7,27.69,27.95,27.12,27.09,1238600.0,1.51865,34209711.0,18.105,3.372,1136544.85,225919.71251
603729,龙韵股份,-4.303,23.13,23.36,23.38,22.06,24.17,11245021.0,12.04763,253760400.0,37.306,2.491,215890.794,215890.794
603728,鸣志电器,1.883,14.07,13.82,14.09,13.65,13.81,2906905.0,1.6539100000000002,40439377.0,24.301,3.235,585312.0,247294.32
603727,博迈科,1.438,14.81,14.69,14.95,14.55,14.6,2204311.0,2.32351,32499991.0,31.511,1.466,346768.745,140502.47
603726,朗迪集团,2.336,19.71,19.33,19.76,19.25,19.26,2324382.0,7.01129,45494059.0,16.425,3.019,261370.368,65342.592
603725,天安新材,3.202,12.57,12.41,12.58,12.2,12.18,1943373.0,2.068,24201931.0,27.933,2.2800000000000002,184376.76,118124.468268
603722,阿科力,2.153,24.2,23.77,24.21,23.7,23.69,1440306.0,3.53623,34518518.0,33.151,4.055,209814.0,98566.6
603721,中广天择,4.091,24.68,23.6,24.97,23.46,23.71,2014025.0,4.25384,48754007.0,32.474,4.65,246800.0,116850.169864
603718,海利生物,2.784,13.66,13.3,14.0,13.3,13.29,5036494.0,0.7820600000000001,69052774.0,75.889,8.141,879704.0,879704.0
603717,天域生态,1.547,10.5,10.38,10.5,10.3,10.34,3501877.0,2.86852,36398414.0,14.013,1.935,253886.052,128183.412
603716,塞力斯,4.056,19.24,18.49,19.38,18.49,18.49,3039250.0,3.16238,58194451.0,14.576,2.547,394696.496116,184908.921392
603713,密尔克卫,2.788,37.98,36.95,38.25,36.7,36.95,4025552.0,10.56021,152165031.0,51.892,4.705,579096.191232,144779.76
603712,七一二,1.976,18.58,18.28,18.58,18.02,18.22,6395121.0,1.7452200000000002,117351910.0,64.069,6.815,1434376.0,680839.5744
603711,香飘飘,1.453,26.54,26.16,27.6,25.6,26.16,2809221.0,6.06773,74984485.0,35.865,5.384,1112954.9,122874.25504
603709,中源家居,0.85,30.84,30.4,31.0,30.06,30.58,1226900.0,6.1345,37652278.0,22.348,4.379,246720.0,61680.0
603708,家家悦,4.044,23.67,22.8,24.18,22.8,22.75,5072739.0,3.23164,119359052.0,35.864,4.274,1107756.0,371550.117933
603707,健友股份,8.777,37.8,35.0,38.2,35.0,34.75,5859711.0,2.0589,215744545.0,46.489,8.992,2088169.902,1075803.3468
603706,东方环宇,1.961,29.11,28.6,29.42,28.2,28.55,9897856.0,24.74464,286306933.0,36.388,4.324,465760.0,116440.0
603703,盛洋科技,6.303,12.65,12.0,12.8,12.0,11.9,4980648.0,4.5715,61966261.0,115.0,5.579,290570.5,137821.75
603701,德宏股份,2.879,13.58,13.42,13.94,13.39,13.2,2517932.0,3.5396,34241891.0,19.971,2.935,198343.5048,96602.688
603700,宁波水表,2.721,31.33,30.46,31.5,30.3,30.5,5992271.0,15.32942,185724990.0,30.125,7.717,489813.22,122468.97
603699,纽威股份,1.826,12.27,12.14,12.27,12.07,12.05,1989342.0,0.26525000000000004,24203994.0,43.821,3.455,920250.0,920250.0
603698,航天工程,1.68,16.95,16.67,16.96,16.61,16.67,1649352.0,0.40004,27664302.0,36.064,2.675,698848.5,698848.5
603696,安记食品,4.23,14.29,13.81,14.69,13.51,13.71,3173027.0,1.88871,45369099.0,42.029,3.249,240072.0,240072.0
603693,江苏新能,2.28,16.6,16.29,16.62,16.13,16.23,8323590.0,7.05389,136553337.0,26.774,2.252,1025880.0,195880.0
603690,至纯科技,1.903,23.03,23.5,23.5,22.2,22.6,2364318.0,2.565,53875197.0,96.765,11.219,485794.82,212281.328
603689,皖天然气,2.154,12.33,12.12,12.39,12.08,12.07,4626856.0,2.76459,56697213.0,32.447,2.107,414288.0,206356.8528
603688,石英股份,2.255,15.42,15.1,15.56,14.81,15.08,2946450.0,0.87477,45313211.0,48.188,3.802,520111.3572,519385.5378
603686,龙马环卫,9.97,14.89,13.7,14.89,13.62,13.54,15116237.0,5.09141,218565069.0,15.351,1.951,445218.377995,442079.565995
603685,晨丰科技,1.862,16.41,16.12,16.49,16.1,16.11,1301392.0,2.94433,21192483.0,11.317,2.279,213330.0,72532.2
603683,晶华新材,1.041,16.5,16.4,16.56,16.03,16.33,4122607.0,9.27054,67341969.0,40.244,2.67,209005.5,73375.5
603680,今创集团,3.009,17.8,17.29,17.82,17.1,17.28,3421712.0,1.85521,60024898.0,11.195,2.982,1083370.3,328299.39436
603679,华体科技,-1.139,39.05,39.0,40.98,37.51,39.5,2190710.0,5.45154,86004155.0,64.62,7.058,394365.95,156923.045895
603678,火炬电子,3.137,22.03,21.64,22.35,21.4,21.36,10551972.0,2.33107,231580636.0,42.365,3.667,997223.08785,997223.08785
603677,奇精机械,0.861,15.22,15.11,15.27,14.9,15.09,2160586.0,3.7843,32688308.0,37.122,3.097,298540.84792,86896.197416
603676,卫信康,9.968,13.68,12.33,13.68,12.33,12.44,12995285.0,19.49474,172363787.0,52.615,6.5120000000000005,578664.0,91191.53664
603669,灵康药业,10.033,13.27,12.12,13.27,12.0,12.06,6935294.0,1.9053,89188771.0,21.403,3.548,483028.0,483028.0
603668,天马科技,1.736,8.79,8.63,8.85,8.52,8.64,3353049.0,1.80293,29079577.0,28.355,2.944,263387.253558,163474.861533
603667,五洲新春,-1.468,10.74,10.8,11.35,10.64,10.9,8762716.0,7.72134,96031368.0,21.918,2.29,313956.709542,121884.97893
603666,亿嘉和,10.005,68.28,62.27,68.28,62.27,62.07,3130218.0,12.74443,204697941.0,25.855,5.322,670821.43476,167705.64888
603665,康隆达,1.763,26.55,26.1,26.84,26.1,26.09,1198666.0,3.2161,31724835.0,34.481,2.691,265500.0,98954.06427
603663,三祥新材,2.277,19.76,19.52,19.77,19.36,19.32,1097290.0,2.23631,21474958.0,49.4,5.167,268160.984,96956.1944
603661,恒林股份,2.051,34.83,34.03,34.88,34.02,34.13,1101926.0,3.83279,38033270.0,16.2,1.57,348300.0,100136.25
603660,苏州科达,2.405,26.83,26.24,27.19,25.99,26.2,5137818.0,2.16306,136924087.0,24.771,6.279,966126.5677,637281.166019
603659,璞泰来,0.85,56.97,56.71,57.79,56.4,56.49,1958882.0,1.01434,111318758.0,41.584,8.515,2476460.2635,1100199.894399
603658,安图生物,5.133,67.39,63.71,67.97,63.7,64.1,1626968.0,1.19159,107840039.0,63.575,15.927,2830380.0,920128.2342
603657,春光科技,7.019,35.83,33.85,36.27,33.62,33.48,4245603.0,17.69001,149634681.0,29.369,4.217,343968.0,85992.0
603656,泰禾光电,0.804,18.8,18.65,18.81,18.3,18.65,1731143.0,2.73348,32165760.0,21.364,3.227,279897.408,119062.52064
603655,朗博科技,1.521,16.02,16.05,16.05,15.73,15.78,1765130.0,5.19156,28021206.0,36.409,3.582,169812.0,54468.0
603650,彤程新材,3.573,23.48,22.59,23.48,22.52,22.67,5086854.0,8.65111,117470954.0,39.133,6.323,1375898.65,138062.4
603648,畅联股份,-1.727,13.66,13.7,13.73,13.25,13.9,7986324.0,2.92339,107586069.0,29.459,3.12,503598.7122,373173.723396
603639,海利尔,3.553,31.48,30.4,31.83,30.4,30.4,3070742.0,5.65468,96144388.0,12.955,2.8040000000000003,533270.75928,170950.39286
603638,艾迪精密,6.999,30.73,28.9,31.49,28.9,28.72,3962093.0,4.6622900000000005,120386824.0,35.733,7.828,800455.04,261148.502895
603637,镇海股份,0.855,17.7,18.8,18.8,17.62,17.55,6243319.0,14.44412,112698681.0,52.059,4.163,308027.08377,76506.38619
603636,南威软件,5.56,13.86,13.1,13.86,12.78,13.13,23561751.0,4.49095,313919085.0,55.44,4.347,729984.678192,727164.478656
603633,徕木股份,-0.077,12.98,13.0,13.11,12.6,12.99,2369011.0,2.19457,30369203.0,31.659,2.801,203078.59,140117.726716
603630,拉芳家化,2.33,17.13,16.76,17.2,16.76,16.74,5111703.0,6.28798,86904184.0,20.393,2.141,388371.36,139255.40577
603629,利通电子,1.684,43.48,42.88,43.77,42.4,42.76,3833508.0,15.33403,165631376.0,37.162,6.478,434800.0,108700.0
603628,清源股份,3.139,9.2,8.91,9.48,8.83,8.92,4739131.0,5.33686,43388915.0,51.111,2.699,251896.0,81696.0
603626,科森科技,0.991,10.19,9.79,10.26,9.7,10.09,6939230.0,4.38895,69265992.0,13.064,2.419,423472.756143,161110.759908
603619,中曼石油,1.53,19.25,18.81,19.25,18.4,18.96,8025623.0,5.59973,151885029.0,18.16,3.171,770000.1925,275894.10695
603618,杭电股份,1.347,6.77,6.68,6.77,6.56,6.68,10741747.0,1.56383,71875462.0,45.133,2.147,465022.492907,465022.492907
603617,君禾股份,2.131,19.17,18.89,19.23,18.7,18.77,2375734.0,7.80541,45246641.0,29.045,3.836,195215.778,58347.729
603616,韩建河山,2.116,12.55,12.15,12.61,12.12,12.29,12925500.0,4.40602,160399880.0,-62.098,4.705,368166.8,368166.8
603615,茶花股份,1.176,10.32,10.3,10.39,10.18,10.2,3069882.0,4.1007,31591466.0,25.171,1.854,247680.0,77257.98132
603612,索通发展,2.234,15.56,15.22,15.58,15.1,15.22,6786548.0,3.79429,103946735.0,5.85,2.209,529411.97736,278309.47428
603611,诺力股份,2.041,16.5,16.17,16.52,16.09,16.17,1348879.0,0.5959800000000001,22082329.0,19.186,2.677,441665.1591,373442.685
603609,禾丰牧业,0.264,11.38,11.35,11.58,11.0,11.35,9070916.0,1.09133,101871912.0,19.965,2.552,962465.171722,945878.821722
603608,天创时尚,1.657,10.43,10.3,10.43,10.23,10.26,4362090.0,1.43334,45070764.0,21.729,2.151,449952.460181,317416.88881
603607,京华激光,1.017,20.86,20.7,20.96,20.28,20.65,1702694.0,3.49526,35038856.0,18.139,3.616,265990.032,101618.121584
603606,东方电缆,4.758,11.45,11.1,11.48,11.01,10.93,11069071.0,2.25247,125522771.0,71.563,3.442,576115.13598,562673.83213
603605,珀莱雅,8.85,61.5,57.29,61.5,57.19,56.5,2806195.0,4.51943,166465954.0,47.308,7.789,1238378.145,381864.57
603603,博天环境,2.615,20.01,19.56,20.1,19.56,19.5,3823600.0,1.62824,76166454.0,39.235,5.5280000000000005,803541.57,469894.860015
603602,纵横通信,1.254,29.87,29.68,29.94,28.98,29.5,3072800.0,4.62978,90544181.0,33.189,5.104,334544.0,198248.098048
603601,再升科技,1.124,9.0,8.89,9.05,8.81,8.9,2468305.0,0.45657000000000003,22096408.0,30.602,3.8689999999999998,486556.0524,486556.0524
603600,永艺股份,6.032,10.02,9.49,10.26,9.49,9.45,3470052.0,1.38208,34303552.0,25.05,2.682,303292.9752,251577.19008
603599,广信股份,1.282,15.8,15.45,15.85,15.4,15.6,2266889.0,0.49213000000000007,35532573.0,17.556,1.6139999999999999,734193.0333,727788.52542
